GeneSymbol,Daily1,Daily2,Daily3,Daily4,Daily5,Weekly1,Weekly2,Weekly3,Weekly4,Weekly5,Vehicle1,Vehicle2,Vehicle3,Vehicle4,Vehicle5
Mad2l1bp,7.062997786,7.064232622,3.872342199,6.6970083,4.433926801,9.077037485,6.876239985,7.04641828,11.50761229,8.900156114,7.18197893,5.97003464,7.212378089,6.857847983,8.364351135
Hmgxb4,13.29505466,13.99261462,7.744684397,14.02186113,12.88609976,10.54538178,11.49055892,13.48885785,15.82296689,15.99448345,10.46864725,13.69596182,10.18891508,13.49447506,10.39892303
Gjc1,5.262625801,4.07551882,3.562554823,3.34850415,4.295366588,5.739891351,4.342888412,5.838460861,4.674967491,7.610278416,4.869138257,4.68238011,5.380663019,4.535028505,5.877652149
Zfp395,9.694310686,9.509543914,6.970215957,10.25479396,9.699214876,16.81921652,13.66200313,10.56962742,6.473031911,12.3828259,15.33778551,15.21773536,13.50889864,17.25523041,13.56381265
BC018507,128.1033912,144.4092169,85.65620943,131.8473509,131.3550815,134.687218,132.0057123,138.1097983,136.293283,126.6659899,92.02671307,90.01875761,82.99958912,91.91728506,92.45998958
Zfp418,1.246411374,2.173610038,1.084255816,2.302096603,2.355523613,2.669716907,2.171444206,1.711273011,1.438451536,2.837730935,1.339013021,3.043547071,2.175161646,2.212209027,3.164889619
Morc2a,34.76102832,39.53253256,21.84001,32.85719697,35.4714144,33.37146134,32.66213993,36.84270129,39.55741723,41.27608633,29.94520028,26.68956663,27.13227948,33.95740856,32.89224568
Rsrc1,17.44975923,15.8945234,10.99745184,15.90539471,15.93442444,13.88252792,16.73821575,20.33394989,15.82296689,23.34678633,22.03285062,16.38833038,16.9433644,15.70668409,15.37232101
Hdx,0.830940916,0.407551882,0.77446844,1.464970566,1.524162338,0.800915072,0.633337893,1.308620538,0.719225768,2.063804316,1.217284564,0.351178508,0.572410959,1.106104513,0.904254177
Zfyve9,67.8601748,73.49518939,40.27235887,62.15660828,50.02023672,57.6658852,75.00530194,69.55821474,43.15354607,64.23590934,71.33287547,66.02155955,73.26860281,70.68007841,83.41744781
A230046K03Rik,51.79531709,52.43834216,35.47065454,54.41319244,48.63463459,34.03889057,44.87651359,51.64017968,45.67083626,54.81980215,54.89953385,48.46263414,47.51010964,47.00944182,48.49063023
Ccpg1,10.5252516,11.54730332,5.731066454,9.417667922,7.897932114,12.14721193,9.771498926,9.160343765,7.192257678,11.73788705,8.642720407,12.17418829,7.326860281,8.627615204,9.15557354
Atp5h,135.4433693,151.0658976,86.27578418,126.1967502,120.6859451,188.0815561,152.2725249,164.0808828,180.5256677,170.7798072,130.4929053,128.1801555,125.9304111,122.777601,123.8828222
Inpp5j,1.523391679,2.852863174,2.788086383,2.511378112,3.186884888,6.941263959,2.080967364,3.623872259,3.236515955,4.127608633,3.530125237,3.160606574,2.862054797,2.654650832,2.825794303
Ptpn13,20.08107214,24.8606648,16.57362461,19.25389886,21.0611523,12.948127,16.73821575,21.23991796,17.9806442,22.05690863,16.43334162,16.27127088,14.99716714,19.46743944,18.6502424
Daam1,37.25385106,30.70224178,18.27745518,32.22935244,30.62180697,33.10448965,33.47643151,34.82943893,31.2863209,33.02086906,30.31038565,31.48900624,30.79570962,33.51496676,34.36165872
Papd7,10.5252516,11.27560207,6.970215957,9.83623094,9.699214876,9.877952557,10.5857905,12.18023731,11.1479994,12.12485036,10.71210417,10.76947425,11.21925481,11.94592874,11.86833607
Hid1,1.938862137,1.358506273,1.239149504,1.883533584,2.355523613,1.067886763,0.633337893,1.409283656,1.79806442,2.321779856,0.608642282,2.458249558,1.373786303,3.097092637,1.469413037
8430429K09Rik,1.523391679,0.679253137,0.619574752,0.627844528,1.1084817,1.201372608,1.266675787,1.509946774,0,1.547853237,2.069383759,1.872952044,1.488268495,1.327325416,1.469413037
Slc41a2,8.86336977,6.249128858,5.26638539,9.208386412,6.650890201,5.072462124,6.604809459,9.160343765,23.01522457,12.12485036,6.695065104,5.97003464,6.182038362,6.083574824,5.764620377
Myo5a,126.3030192,122.2655646,75.89790709,123.4760905,135.6504481,81.42636567,118.6151397,129.9560857,180.1660548,154.5273482,131.8319183,123.7318944,117.3442467,117.2470784,113.8229945
Ppp1r18,15.5108971,15.62282214,9.293621277,14.44042415,18.28994805,10.14492425,11.12865155,18.11936129,33.80361109,19.2191777,10.83383262,12.6424263,10.18891508,9.844330169,11.7553043
2700049A03Rik,14.95693649,14.26431587,7.744684397,19.25389886,12.33185891,12.68115531,12.39532734,14.69681527,3.955741723,14.83359352,11.19901799,12.05712878,8.929610968,12.2777601,10.73801835
Mon2,91.81897121,82.4613308,57.46555823,91.03745658,89.6484575,76.88784693,88.39587455,93.61670001,89.18399521,98.93361941,88.98350166,82.29283043,87.23543022,85.39126843,81.49590768
Zcchc11,39.74667381,35.04946185,25.09277745,36.83354565,41.29094333,28.56597091,32.75261677,32.01087162,24.09406322,34.5687223,34.32742472,37.34198138,35.3749973,39.48793113,38.99596137
Chst11,7.893938701,9.237842659,8.209365461,10.88263849,9.006413814,9.477495021,10.40483682,14.79747839,30.20748225,15.86549568,7.303707386,8.896522209,5.266180827,6.968458434,6.44281101
Ppm1h,7.755448549,6.792531367,6.04085383,7.952697356,10.66913636,4.138061206,7.781008404,8.85835441,20.1383215,7.739266186,8.034078125,8.428284198,8.700646584,8.29578385,5.990683921
Pik3ip1,23.26634565,19.29078908,17.03830567,21.97455848,19.81411039,22.42562202,22.61921048,18.62267688,13.30567671,15.09156906,30.31038565,29.49899469,30.68122743,31.19214728,29.04916543
Ssh3,13.84901527,17.79643218,8.983833901,16.74252075,16.35010508,11.4797827,10.5857905,16.20676204,30.20748225,14.31764244,11.56420336,13.11066431,12.36407672,12.498981,10.85105012
Mtrr,12.18713343,10.32464768,7.589790709,11.51048302,10.66913636,14.01601376,16.1953547,14.39482592,16.54219266,13.02776475,13.63358712,11.94006928,13.73786303,12.83081236,12.09439961
Tmem5,14.40297588,15.8945234,8.519152837,19.67246188,12.47041913,12.41418362,18.54775259,15.09946774,12.94606382,18.18727554,14.97260014,13.81302132,12.59304111,17.03400951,16.05051164
Gpatch8,68.13715511,77.43485759,45.53874426,71.15571319,65.95466116,57.93285689,61.43377566,59.18991356,41.35548165,65.78376258,62.44669815,58.88092988,58.04247129,61.94185275,54.02918706
Zyg11b,171.1738287,176.4699649,116.7898407,165.9602369,142.7170189,177.5361743,180.3203459,173.0399003,112.1992198,158.1390057,188.1921937,176.2916111,189.124581,177.5297744,198.37076
Setmar,2.908293206,2.58116192,2.013617943,1.883533584,2.355523613,2.00228768,2.714305257,3.019893549,4.315354607,2.579755395,2.434569129,3.277666077,1.259304111,1.880377673,2.034571898
Tiparp,76.86203473,75.5329488,50.18555489,78.27128451,71.21994923,28.96642844,47.22891148,67.04163678,32.72477244,56.7546187,33.59705398,31.72312525,30.91019181,30.08604276,32.66618214
Cd300ld,2.07735229,1.766058155,2.013617943,1.883533584,2.77120425,1.201372608,2.533351573,2.415914839,12.22683805,2.321779856,2.312840672,3.628844585,3.319983565,2.433429929,2.938826075
Zyg11a,2.908293206,0.950954391,1.548936879,1.255689056,0.969921488,1.868801835,2.804782099,1.711273011,1.438451536,2.837730935,1.70419839,2.341190055,2.518608222,1.65915677,1.695476582
Ankrd12,39.1927132,37.63062377,25.09277745,35.15929357,36.99557674,34.57283395,43.15745359,39.66126861,21.57677304,41.92102517,42.84841667,42.37554,46.47976991,43.02746557,42.38691454
Lrrn1,4.847155343,5.298174466,2.942980071,3.557785659,3.186884888,4.938976278,3.257166309,5.234482151,5.034580375,4.643559712,7.668892756,5.150618121,5.495145211,4.97747031,4.747334428
Cd300a,8.586389465,8.69444015,5.421279078,8.999104903,7.066570838,2.269259371,6.876239985,8.455701937,33.80361109,7.481290646,9.373091146,8.07710569,8.586164392,9.180667461,9.381637084
Ythdc2,19.66560168,15.8945234,10.06808972,22.81168452,14.68738253,12.28069777,16.55726207,16.71007764,10.42877363,18.05828777,16.18988471,16.15421138,16.02750687,14.93241093,13.90290797
Cacna1a,26.17463885,28.66448237,15.33447511,25.11378112,29.51332527,20.28984849,20.17633575,29.49429366,31.64593379,28.89326043,23.25013518,23.06072204,19.57645481,23.00697388,19.4414648
Tmem109,88.3567174,90.06896593,55.60683397,102.5479396,70.38858796,89.70248808,102.2388314,103.9850012,125.8645094,84.74496474,77.05411292,75.03514126,76.01617542,83.28966986,83.98260667
Bmp2k,37.39234122,33.55510495,22.14979738,41.22845735,35.4714144,35.24026318,41.80030096,39.25861613,34.88244974,35.60062446,44.06570123,42.02436149,40.64117812,40.37281474,41.36962859
Itga2b,5.124135648,5.162323839,2.942980071,6.906289809,3.464005313,3.73760367,2.804782099,4.026524732,4.674967491,5.41748633,2.678026042,2.224130552,2.518608222,2.986482186,3.051857847
Xpot,44.1783587,39.66838318,32.0629934,50.85540678,36.44133589,46.72004588,39.26694939,57.7806299,67.24760929,49.9182669,34.32742472,34.0643153,35.94740825,34.73168172,38.65686606
Pbx2,14.95693649,14.53601713,7.434897021,12.97545358,11.63905785,11.88024024,13.30009576,13.79084721,26.97096629,14.44663021,14.97260014,15.45185436,12.82200549,11.17165559,12.99865379
Tdg,9.694310686,10.18879705,8.674046525,15.48683169,13.85602125,16.01830144,12.03341997,15.20013086,8.990322098,13.15675252,10.71210417,10.30123624,12.59304111,12.60959145,11.07711367
Dbn1,8.309409159,9.101992032,5.576172766,8.999104903,8.036492326,6.807778113,7.60005472,9.764322474,19.77870862,10.44800935,7.790621212,6.672391657,6.182038362,6.747237532,7.573128731
Rnps1,11.21770237,14.67186775,8.828940213,12.76617207,11.36193743,16.68573067,12.75723471,16.40808828,10.06916075,14.83359352,11.68593182,14.98361635,11.44821919,11.39287649,9.15557354
Sema3f,14.67995618,16.57377654,10.06808972,14.44042415,15.79586423,17.08618821,14.11438734,22.95119097,13.66528959,23.86273741,11.80766027,11.58889077,9.04409316,11.17165559,12.32046316
Fam171a2,3.462253816,4.347220075,3.252767447,6.069163772,7.620811688,2.269259371,4.071457886,4.73116656,13.30567671,3.353682014,4.138767519,4.68238011,4.350323292,4.0925867,4.973397972
Fras1,25.06671763,32.60415056,17.81277411,24.06737358,22.169634,24.02745217,17.55250733,25.8704214,23.01522457,15.3495446,13.39013021,15.68597337,15.11164933,16.5915677,17.4068929
Gns,65.78282251,65.48000238,38.25874092,61.94732677,66.23178158,61.93743225,75.81959352,89.08685969,117.2338002,98.80463164,66.34200876,72.4598322,72.23826309,74.44083375,68.15815858
Grn,41.40855564,50.672284,32.37278078,55.66888149,59.58089138,34.03889057,44.06222201,58.78726108,231.2310844,55.33575323,45.03952888,49.75028867,48.42596717,47.56249408,54.59434592
Ppp1r21,12.04864328,12.22655646,7.280003333,15.6961132,14.68738253,9.610980866,12.75723471,13.08620538,32.72477244,16.89739784,13.26840175,15.68597337,12.24959453,13.71569597,12.5465267
Ttyh2,33.09914649,33.41925433,23.69873426,26.7880332,29.51332527,33.10448965,46.95748095,44.49309828,45.67083626,37.40645323,40.53557599,37.57610038,36.63430141,37.60755345,36.8483577
Tmx4,38.36177229,42.2495451,27.88086383,39.97276829,36.99557674,45.25170158,46.14318937,37.24535377,38.1189657,45.53268273,45.03952888,44.24849204,39.83980278,41.5895297,43.17813694
Cnot6l,45.28627992,42.11369448,24.78299007,43.94911697,38.38117887,48.05490433,45.78128201,43.78845646,39.91703012,53.01397337,47.83928338,46.8238011,46.82321648,40.48342519,47.24728074
Mrps10,14.95693649,17.25302967,10.53277078,14.44042415,14.96450295,15.8848156,17.64298417,24.56180086,13.66528959,19.99310431,18.62445383,15.21773536,14.88268495,16.70217815,16.05051164
Dgkh,11.91015313,11.81900458,6.350641206,12.34760905,11.22337721,10.27841009,9.228637875,12.98554226,6.832644795,13.28574029,9.373091146,9.481819723,6.63996713,8.517004753,6.894938098
Nostrin,1.246411374,1.766058155,1.703830567,2.511378112,2.078403188,0.934400918,1.719059996,2.818567312,2.517290187,2.321779856,2.678026042,1.404714033,1.946197262,1.769767221,2.373667214
Mfrp,2.354332595,0.815103764,0.619574752,0.418563019,0.831361275,1.601830144,0.814291577,1.20795742,2.157677304,1.805828777,1.217284564,0.819416519,2.633090414,1.880377673,0.678190633
Nagk,8.170919007,9.509543914,6.195747518,10.46407547,8.175052539,7.20823565,8.414346298,8.757691291,23.37483745,10.19003381,6.573336648,7.374748673,7.326860281,8.517004753,7.686160503
Sirt6,2.908293206,4.890622584,2.942980071,3.34850415,4.572487013,4.138061206,3.438119993,4.630503441,8.27109633,4.385584172,3.895310606,4.448261104,4.464805484,2.986482186,3.277921391
Mast4,162.4489491,162.4773503,104.8630267,157.1704135,153.6632757,167.5247359,200.0442975,183.2068753,120.1107032,161.1057244,151.0650144,146.4414379,141.2710248,145.3421331,139.4812068
Tmub2,14.26448572,13.99261462,8.674046525,13.18473509,13.57890083,15.21738637,14.56677155,14.59615215,16.90180554,17.28436115,15.33778551,13.81302132,12.82200549,12.83081236,12.99865379
Tle6,3.462253816,2.988713802,1.858724255,1.674252075,3.602565525,2.269259371,3.80002736,2.113925484,3.236515955,2.321779856,3.651853693,3.39472558,3.548947949,2.875871735,2.599730758
Map4k5,40.43912458,42.38539573,26.79660801,40.60061282,36.85701653,37.50952255,42.88602307,45.19774011,38.47857858,47.85446258,37.7358215,37.10786237,35.94740825,38.04999526,38.8829296
Dusp5,8.586389465,9.509543914,3.407661135,7.324852828,6.789450413,6.407320577,7.60005472,12.18023731,21.21716015,9.416107193,4.503952888,3.745904088,4.2358411,3.539534443,3.051857847
Asb16,35.17649878,33.55510495,19.51660468,25.95090716,27.57348229,39.37832438,37.00502834,33.52081839,35.60167551,33.2788446,38.58792069,43.07789701,36.86326579,37.2757221,41.03053327
Tle2,9.555820533,9.917095796,6.04085383,7.952697356,10.11489551,8.142636567,6.423855776,6.845092044,9.709547866,7.352302877,9.251362689,9.130641214,8.013753433,9.180667461,8.816478224
B3galt1,8.447899312,8.558589523,7.280003333,7.952697356,9.144974026,10.14492425,10.13340629,8.2543757,4.315354607,10.19003381,12.78148793,11.23771226,10.41787946,9.95494062,12.77259025
Gna11,29.35991236,34.64190997,19.82639206,29.0901298,26.04931995,34.70631979,32.3907094,39.15795302,43.51315895,43.85584172,38.10100686,37.57610038,39.4963562,35.28473398,36.17016707
Gpsm3,2.354332595,2.173610038,1.239149504,2.511378112,3.3254451,2.669716907,1.809536838,2.617241076,9.709547866,4.385584172,2.069383759,1.990011547,3.319983565,2.101598575,3.390953163
Rab24,22.15842443,21.60024975,13.78553823,21.34671396,23.97091677,21.89167864,20.99062732,23.85715904,42.07470742,22.95982302,20.32865222,23.29484105,22.5529918,18.36133492,15.93747987
Gna15,1.661881832,2.852863174,0.154893688,2.092815094,1.247041913,1.201372608,1.266675787,0.805304946,2.157677304,1.676841007,0.608642282,2.57530906,1.602750687,1.990988124,1.356381265
G6pc3,18.28070015,22.27950288,9.448514965,22.18383999,18.56706848,22.02516448,19.90490522,20.9379286,13.30567671,21.79893309,21.42420833,17.79304442,17.85922194,17.47645131,18.42417885
Ccdc122,0.553960611,1.494356901,0.619574752,2.302096603,0.55424085,1.73531599,2.533351573,1.912599248,2.876903071,1.805828777,2.434569129,1.404714033,2.518608222,1.880377673,2.825794303
Cpne7,1.246411374,1.222655646,0.77446844,1.255689056,1.801282763,0.667429227,0.995245261,1.308620538,1.438451536,0.644938849,0.730370739,0.468238011,0.228964384,0.884883611,0.565158861
Unc13a,4.016214427,5.026473212,2.013617943,7.324852828,4.156806376,3.070174443,5.247656831,5.335145269,9.349934982,6.191412949,3.895310606,4.214142099,3.777912333,4.313807602,6.103715693
Zfp661,3.323763664,4.483070702,3.252767447,5.022756225,2.632644038,4.672004588,3.166689467,4.12718785,4.315354607,3.482669784,2.556297585,3.511785082,4.579287676,3.539534443,3.390953163
Sos2,64.81339144,64.66489862,36.86469773,66.76080149,55.42408501,71.54841311,69.84812195,67.1422999,31.2863209,63.46198273,69.99386245,71.64041568,71.09344117,70.12702615,70.0796987
Colgalt1,32.96065633,32.60415056,25.55745851,33.06647848,33.67013164,34.97329148,33.92881572,39.76193173,51.4246424,40.76013525,35.78816619,31.02076823,31.36812058,36.16961759,35.37894467
Scn7a,57.3349232,60.31767854,39.03320936,68.22577206,60.68937308,28.29899922,56.09564198,59.18991356,49.2669651,84.87395251,40.29211908,47.17497961,41.55703566,40.48342519,43.63026403
Cpsf7,31.2987745,30.83809241,20.6008605,29.92725584,31.86884888,30.16780105,29.13354309,34.22546022,19.05948285,37.79341654,25.19779048,27.50898315,23.12540276,26.76772922,26.3364029
Nup54,11.91015313,13.85676399,8.054471773,12.76617207,10.80769658,10.14492425,11.85246629,15.09946774,5.034580375,14.57561798,7.547164299,10.06711724,9.845468503,8.738225656,10.28589126
Tet3,58.99680503,63.44224297,39.96257149,73.24852828,66.23178158,56.99845597,55.19087356,65.02837442,115.4357357,63.9779338,63.4205258,51.85735972,49.11286032,62.93734681,52.55977403
Larp6,2.769803053,2.445311292,2.323405319,2.092815094,2.355523613,2.00228768,1.809536838,2.818567312,6.113419027,2.579755395,2.312840672,3.160606574,2.747572605,2.654650832,2.373667214
Art3,75.20015289,85.85759648,56.5361961,75.34134337,72.32843093,66.07549345,67.67667775,79.02054786,50.70541663,82.55217265,66.58546567,56.42268033,61.82038362,59.28720192,57.19407668
Plvap,9.694310686,12.36240709,6.04085383,7.743415847,8.867853601,7.341721495,12.21437366,14.09283656,28.04980495,11.86687482,9.616548059,14.63243784,12.59304111,13.71569597,9.946795945
Ttc21b,4.985645496,5.977427603,2.323405319,5.022756225,4.849607438,4.805490433,4.885749463,5.335145269,5.034580375,6.191412949,6.451608191,5.501796629,4.693769868,6.083574824,4.634302656
Tmem127,32.68367603,35.59286436,24.00852163,34.95001207,32.56164994,38.844381,41.34791675,45.19774011,55.38038412,41.14709856,39.56174834,41.79024248,41.09910689,38.82426842,41.93478745
Acot11,5.401115954,4.483070702,2.788086383,4.185630187,5.680968713,37.90998008,6.15242525,17.71670882,13.66528959,34.18175899,5.234323627,5.97003464,7.326860281,3.31831354,4.8603662
Mfsd12,13.57203496,12.76995897,9.603408652,16.74252075,16.76578571,13.34858454,19.45252101,24.05848527,82.35135042,25.53957841,13.87704403,14.16419983,14.88268495,15.92790499,15.25928923
Fam214a,74.50770213,69.96307308,51.4247044,65.29583092,72.32843093,47.78793264,45.60032832,45.7010557,34.16322397,53.01397337,55.14299077,56.42268033,49.4563069,57.18560334,57.64620377
Ano8,23.95879641,23.63800916,16.88341199,32.64791546,29.23620484,26.02973985,21.89539574,25.66909516,58.2572872,19.34816546,23.98050592,22.35836503,18.66059728,20.02049169,19.66752835
Ankrd27,24.23577672,20.64929536,15.79915617,16.53323924,19.39842975,30.83523028,23.34302521,23.75649592,24.81328899,24.50767626,23.00667827,26.22132862,24.95711783,25.77223516,24.64092632
Myl12b,17.17277893,11.4114527,6.815322269,11.71976452,11.084817,11.07932516,12.12389682,20.43461301,20.1383215,22.1858964,12.2945741,12.05712878,13.96682741,14.60057958,13.33774911
