Gene symbol,untreated,untreated,untreated,prednisolone-treated,prednisolone-treated,prednisolone-treated
Ppp2cb,10.85796,11.16378,11.11112,10.54375,10.48582,10.65292
Gsr,9.565769,10.28518,10.0344,9.220467,9.01034,9.437582
Gm24727,17.41346,17.3107,17.41105,17.02854,17.3268,17.44027
Gtf2e2,9.76721,9.738617,9.591507,9.56431,9.320769,9.585266
Gm26632,5.260189,5.357494,5.834668,5.025619,5.167659,4.810635
Gm9951,4.184438,3.7252,3.676243,3.937423,3.836317,3.98995
Mboat4,4.364143,4.059551,4.422433,4.181871,4.603239,4.336348
Tmem66,10.54543,10.29994,10.64086,11.11914,10.79721,10.74348
Gm4889,6.967327,6.646949,6.703002,6.912966,6.969456,7.057075
Dusp4,6.42322,6.1563,5.875451,6.488494,6.228991,6.299924
Gm9939,4.380955,4.662984,4.47254,5.004933,4.577712,4.834033
Ppp1r3b,6.153601,6.519279,6.039976,6.047146,6.07563,5.79169
Mfhas1,6.525378,7.328477,6.977483,6.7905,6.616386,6.787868
Gm22216,4.295981,4.407907,4.58075,4.516042,4.527645,4.342087
Rps12l2,15.79818,16.11402,15.65979,15.27844,15.25806,15.92151
D8Ertd82e,5.921134,6.239565,6.458254,5.953761,6.027422,6.113809
A230084N10,4.374556,4.262573,4.340769,4.243679,4.334022,4.177276
6430573F11Rik,4.23581,4.161987,4.201309,4.329064,4.222353,4.294939
AI429214,6.275352,5.874903,5.990195,6.659888,6.400305,6.435061
Gm16204,5.174398,5.056212,4.788795,4.830386,5.241403,4.966075
Gm16203,4.602457,4.159867,4.532989,4.285125,4.735077,4.469521
Tusc3,9.595287,9.430187,9.25805,8.515096,8.74414,8.883568
Gm6213,4.636832,3.974415,4.290564,4.289851,4.560503,4.451142
Micu3,9.053159,8.012831,8.307048,8.784509,8.866706,8.600707
Vps37a,12.14468,11.46953,11.60475,11.95045,12.11755,11.90437
Gm2085,4.594003,4.105108,4.267323,4.224579,4.431484,3.882964
Adam24,4.359391,4.57796,5.079225,4.415652,4.205995,4.960269
Adam25,4.679783,4.219367,4.06784,3.626412,3.754317,3.85422
Adam20,4.562367,5.073293,4.028454,3.668441,4.710346,4.575046
Adam39,4.586696,4.195354,4.547276,4.571709,4.343789,4.504331
Slc7a2,10.02445,9.391891,9.797752,10.2606,10.34788,10.03002
Pdgfrl,8.173368,7.439881,7.501235,7.572888,7.757892,7.691906
B430010I23Rik,5.408993,5.073917,4.608387,5.6671,5.296465,5.175285
Gm16192,5.129153,4.86808,4.714068,4.931719,5.287944,4.964782
Gm16193,4.746502,4.88977,4.509287,4.938605,5.163892,4.573555
Gm16348,5.216903,5.323603,5.298595,5.124469,5.404503,5.132744
Pcm1,11.25709,10.89036,10.95649,10.98085,11.14588,11.05622
2810404M03Rik,4.9596,4.797143,4.804088,4.666298,4.648617,4.807865
Gm6180,15.85009,16.24549,15.89489,15.27438,15.22303,15.85276
Gm26181,3.587673,3.843795,4.005036,3.966279,3.387897,3.87191
Triml2,4.284605,4.500038,4.359235,4.289339,4.446733,4.420919
Gm22986,4.704934,4.589792,5.037014,4.392663,4.443449,4.591101
Gm24591,7.414706,7.512302,8.652332,7.157358,7.320971,6.956426
Gm26089,3.687234,3.337891,4.172926,3.107488,3.566092,3.353861
Fat1,9.01112,9.112475,9.186681,9.019843,8.885537,9.120782
Mtnr1a,4.290673,4.486813,4.607894,4.73016,4.479753,4.534527
Sorbs2,9.012276,8.215609,8.570115,9.47091,9.417249,9.230649
Pdlim3,15.97607,15.86083,15.92505,16.13166,16.23787,16.18142
Ccdc110,5.258409,5.285079,5.23275,5.061255,5.197025,5.359371
Gm15878,7.419612,7.534051,7.408541,7.706526,7.765291,7.699106
Ufsp2,10.59016,10.75629,10.52479,10.63139,10.66232,10.6151
Lrp2bp,7.043734,6.735307,6.885081,7.300449,7.482685,7.140252
Gm24684,13.40149,13.55098,13.38203,13.00745,13.1567,13.05502
Gm23030,4.453094,4.311911,4.686755,4.861049,4.415687,4.765678
4933411K20Rik,8.702175,8.642437,8.48536,8.72042,8.856045,8.586981
Gm15634,5.493015,5.212346,5.61269,5.2248,5.714363,5.344153
Actg-ps1,18.50523,18.57706,18.57578,18.2782,18.39492,18.49288
Gm24669,5.599267,5.644927,5.987738,5.244558,5.513721,5.53827
Acsl1,12.91985,12.50784,12.67324,14.14765,13.5461,13.43698
Cenpu,5.730033,6.066514,5.967908,5.909454,5.801137,6.020085
Casp3,8.015364,7.801087,7.807755,7.536208,7.507813,7.472004
Irf2,8.91031,9.197763,9.690613,8.70478,8.792501,8.875432
Enpp6,4.78687,4.651218,4.991726,4.605997,4.590695,4.604375
E330018M18Rik,3.534655,3.760437,4.144284,4.042245,3.88238,3.837376
Gm10083,4.297114,4.261937,4.249245,4.419684,4.272958,4.19238
Gm22857,3.700502,3.536194,3.550659,3.452604,3.763652,3.605906
Rwdd4a,8.135485,8.196943,8.00118,8.154987,8.213287,8.390747
AA386476,4.68403,4.673857,4.707695,5.344012,4.813494,4.771065
E030037K01Rik,5.05949,5.000365,5.039266,4.777701,4.871462,4.952215
n-R5s96,6.721563,6.799037,7.042537,6.892749,6.814906,7.023213
Cldn24,5.599006,5.413801,5.340449,5.449592,5.452888,5.70849
Cldn22,5.588985,5.291027,5.202341,5.193275,5.246221,5.507761
n-R5s97,4.59486,4.649256,4.690769,5.265049,4.855359,4.853583
Dctd,6.127734,6.494345,6.238645,5.856475,6.071559,6.383801
Gm19744,4.050845,4.468249,4.53052,4.255034,3.872349,4.392658
4930555F03Rik,4.558781,4.398573,4.42957,4.422657,4.60079,4.558869
Gm2516,3.603697,3.911809,4.126295,3.734409,3.357373,3.715574
Gm23986,4.18378,4.407179,4.153409,3.845417,4.255995,3.961966
Gm24929,4.3306,4.878999,4.258977,4.283743,4.200902,4.498454
1190028D05Rik,4.555048,4.986506,4.705629,4.616812,4.155169,4.559578
Gm23666,5.953429,6.003356,5.559413,5.440805,5.094982,5.546561
Gm22841,4.555651,4.141713,5.08703,4.422007,4.656236,5.064186
Aga,8.227446,8.107298,7.980724,8.112567,8.155412,8.188358
Vegfc,7.17717,7.137466,6.787812,7.130841,6.700426,6.856161
Asb5,14.13388,13.99951,14.45714,15.07485,14.88355,14.90463
Spata4,3.997651,4.738082,4.661065,4.009964,4.353332,4.139894
Gm15758,10.58942,10.67282,11.03596,10.66116,10.56756,10.64235
Gpm6a,6.69554,6.322606,6.509732,6.554214,6.369234,6.247789
n-R5s98,5.062364,5.059431,4.863441,4.648972,5.177476,4.853169
Glra3,4.157824,4.423351,4.281672,4.779337,4.401397,4.430541
Hpgd,9.814281,9.175957,9.139048,10.14691,9.792101,10.02322
Fbxo8,9.298549,8.859372,9.003876,9.411361,9.241471,9.243244
Gm25992,7.672722,8.097255,7.748424,7.755718,7.447947,8.039117
Hand2,4.408591,4.593839,4.543953,4.498553,4.737735,4.752422
5033428I22Rik,5.121827,5.117855,4.914624,4.912547,5.007887,4.882301
Scrg1,5.307213,4.646826,4.563818,5.141958,4.53722,4.306013
2500002B13Rik,8.606403,8.549378,8.741589,8.575356,8.845712,8.796519
Hmgb2,7.098813,7.816824,7.42734,7.074342,6.849297,7.785326
Gm25379,5.706143,4.767573,5.471054,5.284491,5.263196,5.119545
Gm10284,19.91737,19.9131,19.91182,19.91851,19.91917,19.91448
AW046200,5.873518,6.402855,7.256361,6.049632,6.094465,5.991643
Gm26905,12.92894,12.65507,12.96154,13.20083,13.08115,13.09978
Gm15882,5.297243,5.974765,5.920727,6.257941,6.059049,5.81673
BC030500,4.099494,4.178136,4.033931,3.917122,4.205141,3.964474
Gm24847,4.716377,4.88036,4.863307,5.094014,4.15451,4.981177
Gm26164,6.758429,7.110106,6.96886,6.66039,7.086569,6.754296
Aadat,4.20048,4.286295,4.235489,4.136851,4.289344,4.046453
Mfap3l,7.455441,7.59207,7.079046,7.671402,7.509774,7.722853
2700029M09Rik,8.088661,8.145134,8.062988,7.876493,7.947414,8.158214
B230317F23Rik,4.360528,4.752086,4.680215,4.889872,4.89446,4.609136
Nek1,8.292301,8.191552,8.047302,8.208347,8.182676,8.170334
Sh3rf1,6.968345,7.248633,7.165805,6.943587,7.042419,7.251079
Cbr4,7.691043,7.552509,7.456847,7.888136,7.826808,7.741091
4930512H18Rik,5.288417,5.350198,5.468219,5.101585,5.299525,5.522819
Ddx60,8.375469,7.796776,7.952062,7.1824,7.361591,7.733305
Gm22324,3.975044,3.752344,4.505254,3.912937,3.894773,3.874817
Spock3,5.112063,5.046783,5.141275,5.157084,5.314197,5.202129
Gm5350,5.130486,4.979715,4.912284,5.1491,5.899443,5.022624
Gm24580,4.750355,4.615409,4.783182,4.661546,4.670612,4.229951
Gm22586,5.39797,5.221395,5.608054,5.765525,5.623158,5.459662
Gm26210,4.636827,4.879566,4.922821,4.52162,4.719419,4.47027
Tmem192,8.597263,8.72965,8.530851,8.599971,8.583816,8.451749
Gm10663,5.909416,6.955321,5.089962,5.37219,6.11245,7.305351
Gm25403,5.874017,5.919459,5.932853,5.728382,6.263146,6.49085
Gm26123,6.50672,6.730043,6.837768,7.065317,6.779238,6.688489
Tktl2,4.134762,4.873889,4.702738,4.174219,4.217935,4.333023
Npy1r,6.344306,6.034455,6.699353,5.546478,5.312404,5.543465
Naf1,10.10159,9.993599,10.24624,9.567003,9.57924,9.544112
Nat1,4.813067,5.332318,4.523113,4.827109,4.765429,4.932213
Nat2,5.211063,5.757443,5.170272,5.191946,5.515092,5.051848
Nat3,4.532622,4.44739,4.156526,4.411347,4.71892,4.324855
Gm15991,5.681148,5.180827,5.45225,5.790246,5.659534,5.476976
Gm22018,4.916014,4.832467,4.776755,4.993178,4.704274,4.747206
Sh2d4a,6.394035,6.265491,6.161812,6.636506,6.772452,6.549159
1700125H03Rik,4.334505,4.156656,4.201199,4.141596,4.231569,4.371941
Gm15656,5.769896,5.967937,6.179584,5.584582,5.750456,5.676517
Gm15654,5.571905,5.932616,5.450799,5.222212,5.592505,5.536818
Ints10,8.283918,8.248385,8.161591,8.28556,8.284761,8.365502
Gm15549,5.58322,5.552639,5.359118,5.688508,5.55186,5.385174
Lpl,13.54752,13.25754,13.47468,14.29475,13.53403,13.62539
Gm15716,5.921405,6.461658,5.948496,5.799521,6.033125,5.958988
Atp6v1b2,11.81637,12.16757,11.95849,12.08023,11.82681,12.04075
Gm15717,7.480012,7.60432,7.474279,7.246314,7.216005,7.120687
Zfp930,8.888703,8.130615,8.008469,8.658857,8.633409,8.266975
D130040H23Rik,6.91044,6.65477,6.365963,6.814988,6.707468,6.789743
Gm25661,3.893823,4.283017,4.383017,3.936866,4.220396,4.266519
Zfp964,5.362825,5.312533,5.290231,5.617401,5.360178,5.574432
Atp13a1,7.438895,7.661799,7.657744,7.585758,7.557878,7.599814
Gmip,6.561728,6.868582,6.578015,6.515388,6.455164,6.518159
Lpar2,4.953835,5.218926,5.150954,4.958629,4.99864,5.009928
Pbx4,4.84095,4.836497,4.698964,4.827671,4.671296,4.702095
Tssk6,4.275301,4.686231,4.537586,4.443231,4.162649,4.286883
Gm25172,13.94644,14.13988,14.02102,13.88298,13.77938,13.814
Sugp1,7.930749,7.817006,7.725875,7.934747,8.104692,8.04423
Tm6sf2,5.153428,5.359179,5.175345,5.261811,5.43249,5.282397
Hapln4,4.497613,4.800261,4.695725,4.649233,4.52308,4.633657
Nr2c2ap,5.903231,6.114863,6.140528,5.818523,5.934311,5.958671
Tmem161a,7.522054,7.481453,7.404602,7.774732,7.60375,7.546143
Sugp2,6.288345,6.292472,6.32335,6.339571,6.434427,6.463602
Homer3,6.485409,6.430587,6.440942,6.582122,6.317022,6.484587
Cope,8.986143,9.090636,8.895828,9.062293,9.118242,9.200521
Gdf1,7.934254,7.466862,7.067852,8.008393,8.263158,7.987108
Comp,7.390018,7.366235,7.790262,8.019446,7.826102,7.80809
Crlf1,6.010839,6.066043,6.164765,6.144864,6.184404,6.15098
Fkbp8,7.785379,7.953223,7.904247,8.173646,8.120392,8.103279
Ell,8.280173,8.390932,8.540405,8.422508,8.369064,8.248229
Isyna1,7.125907,8.416259,7.427166,7.892078,7.405455,8.001835
Lrrc25,5.364296,5.790442,5.792245,5.734048,5.36319,5.327988
Lsm4,9.371136,9.435803,9.458696,9.484578,9.507489,9.613314
Jund,8.986902,9.282228,9.035954,8.347851,8.472085,8.429535
Gm16486,4.233599,4.267169,4.479928,4.613736,4.398961,4.263556
Gm3336,4.437459,4.509247,4.482513,4.185977,4.269362,4.366735
Pde4c,5.011066,4.895149,5.001594,4.88447,4.977206,4.995191
Rab3a,6.608734,6.628357,6.364445,6.780713,6.959939,6.60101
2010320M18Rik,6.507431,6.199722,6.310794,6.017177,6.221087,6.125673
Mir7240,5.947798,5.818855,6.12661,5.561178,5.755033,5.833752
Il12rb1,4.323603,4.339054,4.286539,4.278367,4.21509,4.369642
A230052G05Rik,3.19721,3.283221,3.397847,3.519572,3.701696,3.543108
Map1s,6.121971,6.28898,6.369693,6.110325,6.132762,6.198937
Mir1969,7.235905,7.547038,7.392125,7.285055,7.026856,7.402005
Gm10654,4.567217,4.675154,4.385493,4.579145,4.73129,4.828647
Gm3643,5.300239,4.899404,4.999912,5.033875,5.075865,4.977405
Myo9b,9.738118,10.27649,10.01273,9.346692,9.362371,9.673245
Use1,8.216602,7.962065,7.872677,7.940944,7.986804,7.966451
Ocel1,5.655332,5.828446,5.606267,5.828046,5.886932,5.812018
Babam1,12.61646,12.82335,12.63149,13.24028,13.16532,12.99883
Ankle1,5.848854,5.955272,5.808486,5.906129,6.061439,6.073435
Mrpl34,7.743193,7.78206,7.617373,7.827033,7.984991,7.927288
Dda1,8.269248,8.301134,8.389577,8.196282,8.346701,8.312507
Gtpbp3,5.979721,6.15352,6.197253,6.320028,6.435706,6.262905
Mvb12a,7.804741,7.8163,7.772572,7.865128,7.766389,7.880093
Slc27a1,8.402436,8.391421,8.57969,9.944416,8.931033,9.282994
Glt25d1,8.746341,9.094204,8.904099,8.865202,8.833872,8.904648
Jak3,6.982171,7.181115,7.329018,6.889958,6.852776,7.042419
Zfp709,6.890686,6.744667,6.799249,6.740592,6.891907,6.889781
Zfp961,6.978446,7.096645,6.816555,7.19208,7.113479,7.283093
Gm25052,5.147206,4.798143,5.327591,5.204518,4.777971,4.51859
Olfr372,3.950824,3.75945,4.082978,3.969026,3.976812,4.079131
Olfr373,4.335313,4.363589,4.509188,4.513819,4.46275,4.038017
Olfr374,4.650708,5.362825,5.141917,4.911768,5.265971,5.021993
Gm24747,4.711718,4.82148,4.490037,4.264091,4.263054,4.587436
Tpm4,13.05187,13.37143,13.19265,11.91209,12.06411,12.44443
Rab8a,11.76222,12.25645,11.92047,11.56529,11.28301,11.50064
Hsh2d,4.842523,4.689748,4.809207,4.482848,4.505979,4.562808
Fam32a,7.530313,7.663969,7.4391,7.375341,7.134322,7.490415
Ap1m1,9.64846,9.844166,9.613512,9.83277,9.715687,9.878992
Klf2,10.44498,8.87539,8.955063,7.649056,7.354845,7.352257
1700030K09Rik,6.128946,6.014505,6.064488,6.176106,6.179775,6.224959
Gm17435,5.286232,5.279827,5.346943,4.948136,5.106866,4.768465
Tmem38a,15.73651,15.10505,15.39676,15.94477,16.02951,15.85768
Nwd1,5.776627,5.709583,5.650932,5.780342,5.902081,5.778716
Gm26237,18.56934,18.28008,18.45925,18.36803,18.46126,18.4935
Sin3b,7.499949,7.774394,7.725569,7.514692,7.443646,7.574362
F2rl3,4.878314,5.132174,4.9278,4.474047,4.622049,5.050891
Mir28b,3.918337,4.017624,3.958141,3.987382,3.895037,3.810225
Isx,4.255153,4.397392,4.43879,4.520467,4.592215,4.399104
Hmgxb4,6.923575,6.824377,6.838871,6.801805,6.722409,6.954689
Hmox1,9.523161,11.21269,10.93587,8.922946,8.81086,9.299781
Mcm5,6.571328,7.063777,6.690179,6.429992,6.114779,6.641437
Rasd2,5.210292,5.720748,5.216882,5.457335,5.369177,5.510261
Gm7984,11.04368,11.10588,10.81704,11.29535,11.04061,11.425
1700007B14Rik,4.354093,4.471136,4.31634,4.42214,4.442109,4.449815
Gm7069,8.871288,8.295177,8.465361,9.285701,9.439713,9.129858
Nr3c2,7.65351,6.984005,7.043118,7.399806,7.537725,7.487897
Gm23260,6.885692,5.727193,5.7146,5.549173,6.233369,6.105885
0610038B21Rik,5.2303,5.357787,5.102561,5.353011,5.541858,5.739139
Prmt10,7.37411,7.313976,7.377547,7.169117,7.184418,7.089143
1700092C02Rik,4.819518,4.911147,4.916371,4.764181,4.971177,4.848106
Gm23981,5.28452,5.704411,5.859868,5.412041,5.593234,5.293266
Ttc29,4.331689,4.338221,4.393158,4.292499,4.307234,4.395429
Slc10a7,7.642035,7.82203,7.814371,7.479745,7.387185,7.437455
Zfp827,7.713271,7.20245,7.016067,7.342205,7.389823,7.292061
Gm4890,5.367003,5.59691,5.635282,5.396468,5.545227,5.346736
Otud4,11.48296,11.24426,11.76996,11.27027,11.41585,11.32349
Gm27006,5.513316,5.969902,6.064302,5.553594,5.961007,5.631352
Anapc10,10.77443,10.47095,10.56312,10.09917,9.749249,10.22213
Gypa,5.567997,4.972792,4.876637,4.759718,4.799187,4.722783
Frem3,4.152564,4.072365,4.206179,4.104057,4.223692,4.146937
Gm25733,19.53939,19.44985,19.54114,19.54321,19.54119,19.54843
Gm4891,13.44497,12.82992,13.32258,14.32872,14.30857,13.89492
Gm9725,4.657359,4.543978,4.726801,4.766071,4.507057,4.429163
Inpp4b,7.279383,7.306189,7.057461,7.291198,7.352789,7.489074
Gm17072,4.188622,4.907688,4.434991,4.386818,4.764842,4.372179
Gm25138,10.18821,10.13841,10.58687,10.72315,10.94536,10.34776
Gm8167,4.363413,4.549807,4.191879,4.427876,4.102611,4.276435
Rnf150,9.257541,8.96249,8.725942,8.828064,9.176089,9.078925
Tbc1d9,7.60058,8.232948,7.672007,7.101119,7.092343,7.300294
Ucp1,4.852716,4.857324,4.848552,4.889821,4.784904,5.15764
4933434I20Rik,4.743371,4.830657,5.052388,4.826754,4.417747,4.702011
Gm15660,6.299094,6.139705,6.189002,6.076928,6.379575,6.650806
Clgn,4.767565,4.901577,4.769424,4.757489,4.941301,4.858173
Olfr370,4.254795,4.627341,4.086555,4.447702,4.345933,4.558
Ndufb7,7.900218,7.745024,8.069379,8.027792,7.974442,8.005406
D830024N08Rik,7.596234,7.517098,6.883528,7.961103,7.713072,7.832626
Dnajb1,8.164329,8.998799,9.25226,7.826728,8.02239,8.10509
Gipc1,7.373265,7.437107,7.516893,7.515512,7.554544,7.537687
Ptger1,5.789205,6.147542,6.009426,5.867829,5.915433,5.918788
Ddx39,6.410015,6.75414,6.484549,6.410688,6.409611,6.669288
Gm22024,4.343646,4.199796,4.134073,3.987065,4.22687,4.168547
Lphn1,7.411444,7.330998,7.208338,7.074253,7.205575,7.22788
Asf1b,7.215522,7.755458,7.298627,7.128337,7.107575,7.537088
Prkaca,11.90645,11.79133,11.59001,12.3457,12.33739,11.98455
Samd1,5.947228,6.284527,6.256243,6.226717,6.2668,6.258384
1700067K01Rik,4.791901,4.973162,5.052064,5.124643,4.893006,4.97337
Mir8111,5.739396,5.723288,5.762009,6.047404,5.725734,5.747808
Palm3,4.015687,4.054053,4.096722,4.336535,4.132449,4.161235
Rfx1,6.567133,6.66364,6.475103,6.495796,6.582056,6.504623
Mir709,5.148548,5.303486,5.470072,5.336626,5.019262,5.484717
Podnl1,5.028251,5.122469,4.968137,5.112656,5.117476,5.017529
4930432K21Rik,4.852798,5.059299,4.835158,4.815705,4.987501,4.954138
Gm25110,17.45805,17.26572,17.4571,16.92412,17.01903,17.06379
Mir23a,6.742629,7.083369,6.638294,6.428327,6.627176,6.475057
Mir27a,6.743648,7.153138,6.893088,7.204096,6.726531,6.667261
Mir24-2,7.007478,6.908551,6.823672,6.890066,6.813953,6.27544
Cacna1a,7.030674,7.142074,7.18783,6.834541,6.881734,7.064288
Gm26664,4.778291,4.979812,4.897016,4.734715,4.890537,4.532236
Lyl1,7.297811,7.641916,7.518324,7.360242,6.998187,7.538737
G430095P16Rik,6.009828,5.795877,5.722836,5.637652,6.189842,6.089694
Gadd45gip1,6.488709,6.5314,6.127825,6.471565,6.642509,6.076682
1700122E12Rik,3.765503,3.927166,3.899244,4.076316,4.172277,4.223083
Farsa,6.925442,7.475312,7.512276,7.175728,7.12274,7.290749
Mir7069,9.219404,8.626243,8.707168,8.577986,8.71013,8.686577
Syce2,6.938174,7.200232,6.86121,6.935082,6.759115,6.940332
Klf1,4.808202,5.142208,4.790857,4.9307,4.804898,4.904243
Dnase2a,7.226388,7.389982,7.11781,7.268958,7.209938,7.223341
Rtbdn,4.539895,4.59774,4.674126,4.641033,4.678235,4.615304
Prdx2,7.967323,7.754645,7.723882,7.829188,7.879838,7.86996
Hook2,5.875302,5.797578,5.874267,6.042897,5.963773,6.003639
2310036O22Rik,12.25057,12.40428,12.24766,12.28577,12.52583,12.41405
Tnpo2,8.620028,8.827696,8.69639,8.920164,8.773626,8.859233
Gm25506,9.352852,9.098458,9.431425,9.027284,9.02721,9.279831
Fbxw9,6.443656,6.381495,6.37987,6.395663,6.362841,6.40632
Mir7070,5.943629,5.675487,5.741518,6.045957,6.291011,6.163226
Dhps,6.687551,6.738554,6.598888,6.819568,6.647564,6.891432
Wdr83os,13.25177,13.10285,12.08222,12.98753,13.45712,13.04592
Man2b1,10.79651,11.22616,11.10701,10.76269,10.36966,10.82338
Cks1brt,4.813747,4.777505,4.878197,4.592579,5.057738,4.694493
Olfr371,3.992915,4.036849,4.349497,4.194147,3.990584,4.183194
Orc6,7.62931,7.547131,7.201503,7.368718,7.475385,7.361246
Gm22336,3.96273,4.546831,4.168415,4.138778,3.937272,3.982724
AA672651,7.196136,7.18144,7.422344,7.410103,7.684544,7.369119
1700051O22RIK,5.475703,4.817886,5.413883,5.133165,5.458564,5.300724
Gpt2,11.68445,10.10488,10.77384,11.14655,11.10266,10.70343
Mir8109,3.325126,3.474039,3.212915,3.245011,3.340593,3.188958
Phkb,13.43851,12.71294,13.27727,13.69909,13.66497,13.63947
Hm629797,8.122607,7.233433,7.498287,8.181416,7.948726,7.919874
Gm23904,4.9304,4.941841,5.360199,4.488328,5.160685,5.097112
Gm24490,5.820428,5.977028,5.968642,5.21716,5.595366,5.79433
Lonp2,9.863992,9.627422,9.34246,10.18166,9.996447,9.596521
Gm10638,5.1789,4.821465,4.90221,5.0399,4.767132,4.79931
RP23-279M5.1,4.761275,4.432065,5.109258,4.537621,4.47016,4.042171
RP23-279M5.3,4.297261,4.409044,4.556358,4.370416,4.698121,4.323905
Rps13-ps1,12.47253,12.2562,12.40755,12.02883,12.07499,12.28022
RP23-302F9.2,3.626772,3.512038,3.654463,3.717033,3.718645,3.964295
RP23-302F9.4,4.735023,4.847184,4.961372,4.675808,4.898376,5.015263
RP23-302F9.3,5.809293,5.83301,5.706305,5.620503,5.728889,5.954985
RP23-433F5.5,5.855965,5.715963,5.769482,5.786529,5.979082,5.832285
Gm19872,4.095901,4.324549,4.244132,4.057492,3.976154,3.879957
Gm2694,4.789898,4.855292,4.696762,4.700223,4.738944,4.586916
4933402J07Rik,4.215966,4.447847,4.367094,4.373569,4.616118,4.283166
Gm24841,5.482484,5.135041,5.406045,5.198335,5.157126,5.214811
Cnep1r1,8.912247,8.750384,8.697857,8.813469,8.804558,8.807741
Heatr3,8.269222,8.37468,8.52972,8.319757,8.246312,8.368653
Mir7071,2.228841,2.32596,2.327353,2.322944,2.156619,2.308508
9430002A10Rik,4.97935,5.106233,5.151696,5.367536,5.362751,5.282052
Papd5,9.254387,9.282668,9.240207,9.066023,8.959042,8.974771
Gm19910,5.677521,5.747165,5.510737,6.108086,5.564577,5.617158
Adcy7,8.940068,9.360815,8.699511,8.605897,8.649537,8.999612
Nkd1,5.580849,5.536045,5.64515,5.785089,5.799656,5.858944
Nod2,6.064777,6.018091,5.942989,5.736484,5.848658,5.787176
Cyld,8.920293,8.759655,8.51327,8.686415,8.815973,8.724723
Rps6-ps2,9.076491,9.206442,9.306782,9.451606,9.143154,9.515907
Mir8110,3.598969,3.979746,3.374033,3.343803,3.459086,3.259449
Gm3134,4.345491,4.506265,4.4031,4.317937,4.425533,4.511415
4930405E02Rik,5.024132,5.10995,5.525598,4.952563,5.702385,4.990218
Chd9,10.09507,9.729503,9.702711,9.783162,9.770743,9.982118
Rbl2,10.08706,9.792275,9.72974,9.998644,10.23074,9.964932
Fto,8.181332,7.813138,7.94398,8.199273,8.265497,8.024338
D230002A01Rik,4.950485,4.827445,5.074303,5.084765,5.010956,5.196905
Gm24254,6.217468,6.711632,6.585211,6.608028,5.884789,6.29414
Irx5,3.836559,4.03794,3.998521,4.052355,3.975405,3.970762
Irx6,4.470124,4.457018,4.674111,4.372137,4.470729,4.315597
